1970-01-01 08:00:00.000000000,1,123265230,100,5847000,1
1970-01-01 08:00:00.000000000,1,141095935,0,5844400,-1
1970-01-01 08:00:00.000000000,1,247000659,18,5807900,-1
1970-01-01 08:00:00.000000000,1,7552794,40,5850000,1
1970-01-01 08:00:00.000000000,1,178290932,12,5838500,-1
1970-01-01 08:00:00.000000000,1,266504599,100,5786800,-1
1970-01-01 08:00:00.000000000,1,124720136,200,5853200,-1
1970-01-01 08:00:00.000000000,1,277387822,60,5778600,1
1970-01-01 08:00:00.000000000,1,260860572,100,5785300,-1
1970-01-01 08:00:00.000000000,1,150660427,90,5830800,1
1970-01-01 08:00:00.000000000,1,1304460,21,5781400,1
1970-01-01 08:00:00.000000000,1,33963000,1,5867500,-1
1970-01-01 08:00:00.000000000,1,259545070,100,5786500,1
1970-01-01 08:00:00.000000000,1,121534760,50,5851000,-1
1970-01-01 08:00:00.000000000,1,259185917,100,5792100,-1
1970-01-01 08:00:00.000000000,1,131510193,200,5810000,1
1970-01-01 08:00:00.000000000,1,121395687,4,5850000,-1
1970-01-01 08:00:00.000000000,1,99437875,100,5845000,1
1970-01-01 08:00:00.000000000,1,121121977,300,5850000,-1
1970-01-01 08:00:00.000000000,1,171820074,100,5830000,1
1970-01-01 08:00:00.000000000,1,158955051,0,5832700,-1
1970-01-01 08:00:00.000000000,1,3647607,99,5784400,1
1970-01-01 08:00:00.000000000,1,72250244,5,5830000,1
1970-01-01 08:00:00.000000000,1,88498122,2,5845100,1
1970-01-01 08:00:00.000000000,1,186155582,1,5831600,-1
1970-01-01 08:00:00.000000000,1,169055941,100,5836300,-1
1970-01-01 08:00:00.000000000,1,189068997,100,5827900,-1
1970-01-01 08:00:00.000000000,1,45098723,20,5880000,-1
1970-01-01 08:00:00.000000000,1,170768209,131,5830000,1
1970-01-01 08:00:00.000000000,1,95161025,197,5845500,1
1970-01-01 08:00:00.000000000,1,57906283,6,5880000,-1
1970-01-01 08:00:00.000000000,1,102235538,21,5847000,1
1970-01-01 08:00:00.000000000,1,114183080,200,5847500,1
1970-01-01 08:00:00.000000000,1,136444292,200,5849900,-1
1970-01-01 08:00:00.000000000,1,122198078,1,5851100,-1
1970-01-01 08:00:00.000000000,1,25127390,5,5874400,-1
1970-01-01 08:00:00.000000000,1,119377846,100,5848700,1
1970-01-01 08:00:00.000000000,1,217436117,200,5801000,1
1970-01-01 08:00:00.000000000,1,63793755,300,5872500,-1
1970-01-01 08:00:00.000000000,1,5017246,264,5820000,1
1970-01-01 08:00:00.000000000,1,220873663,0,5815700,-1
1970-01-01 08:00:00.000000000,1,275379583,100,5775600,1
1970-01-01 08:00:00.000000000,1,118506677,100,5850000,1
1970-01-01 08:00:00.000000000,1,151535191,100,5822200,1
1970-01-01 08:00:00.000000000,1,274636817,44,5778800,-1
1970-01-01 08:00:00.000000000,1,82687955,10,5850000,1
1970-01-01 08:00:00.000000000,1,152804146,100,5829800,-1
1970-01-01 08:00:00.000000000,1,122343820,55,5850600,-1
1970-01-01 08:00:00.000000000,1,75456941,100,5850000,1
1970-01-01 08:00:00.000000000,1,60922561,600,5850000,1
1970-01-01 08:00:00.000000000,1,274084927,100,5777200,1
1970-01-01 08:00:00.000000000,1,95881651,1,5850100,1
1970-01-01 08:00:00.000000000,1,110754737,100,5858500,1
1970-01-01 08:00:00.000000000,1,133192347,100,5844000,1
1970-01-01 08:00:00.000000000,1,29948,6,5800000,1
1970-01-01 08:00:00.000000000,1,189249189,200,5825000,1
1970-01-01 08:00:00.000000000,1,109500999,19,5860000,1
1970-01-01 08:00:00.000000000,1,1918091,2,5800000,1
1970-01-01 08:00:00.000000000,1,119658017,15,5845100,1
1970-01-01 08:00:00.000000000,1,252535544,100,5802000,-1
1970-01-01 08:00:00.000000000,1,103079347,6,5863800,-1
1970-01-01 08:00:00.000000000,1,224905469,90,5800300,1
1970-01-01 08:00:00.000000000,1,167933538,6,5830000,1
1970-01-01 08:00:00.000000000,1,108688620,8,5863300,-1
1970-01-01 08:00:00.000000000,1,149839483,0,5836000,-1
1970-01-01 08:00:00.000000000,1,113246383,10,5855000,1
1970-01-01 08:00:00.000000000,1,102696466,2,5863300,-1
1970-01-01 08:00:00.000000000,1,129250428,5,5785500,1
1970-01-01 08:00:00.000000000,1,261303710,50,5782800,1
1970-01-01 08:00:00.000000000,1,105761504,10,5860000,-1
1970-01-01 08:00:00.000000000,1,131606038,197,5848100,1
1970-01-01 08:00:00.000000000,1,2135757,4,5830000,1
1970-01-01 08:00:00.000000000,1,105849513,435,5859900,-1
1970-01-01 08:00:00.000000000,1,271723388,100,5779500,-1
1970-01-01 08:00:00.000000000,1,260412125,58,5780800,1
1970-01-01 08:00:00.000000000,1,3184265,38,5830000,1
1970-01-01 08:00:00.000000000,1,204735463,6,5828300,1
1970-01-01 08:00:00.000000000,1,62151030,30,5878000,-1
1970-01-01 08:00:00.000000000,1,150552062,74,5820900,1
1970-01-01 08:00:00.000000000,1,115651130,50,5850300,1
1970-01-01 08:00:00.000000000,1,91457358,200,5880000,-1
1970-01-01 08:00:00.000000000,1,102259548,200,5852400,1
1970-01-01 08:00:00.000000000,1,215841021,100,5809300,1
1970-01-01 08:00:00.000000000,1,104802900,100,5853000,1
1970-01-01 08:00:00.000000000,1,103396003,10,5853000,1
1970-01-01 08:00:00.000000000,1,104770460,100,5853200,1
1970-01-01 08:00:00.000000000,1,1996865,10,5830000,1
1970-01-01 08:00:00.000000000,1,78937740,155,5865000,-1
1970-01-01 08:00:00.000000000,1,130726127,40,5851200,-1
1970-01-01 08:00:00.000000000,1,267067901,150,5786800,-1
1970-01-01 08:00:00.000000000,1,39236432,100,5863300,-1
1970-01-01 08:00:00.000000000,1,126444392,81,5833300,1
1970-01-01 08:00:00.000000000,1,84302467,50,5873900,-1
1970-01-01 08:00:00.000000000,1,177300355,100,5835000,-1
1970-01-01 08:00:00.000000000,1,3647341,4,5801500,1
1970-01-01 08:00:00.000000000,1,265481757,100,5784300,-1
1970-01-01 08:00:00.000000000,1,104580134,100,5853700,1
1970-01-01 08:00:00.000000000,1,58805856,95,5853300,-1
1970-01-01 08:00:00.000000000,1,218794302,65,5820000,-1
1970-01-01 08:00:00.000000000,1,132773241,100,5846000,1
1970-01-01 08:00:00.000000000,1,104640170,25,5858000,1
1970-01-01 08:00:00.000000000,1,134691547,21,5852200,-1
1970-01-01 08:00:00.000000000,1,38776162,100,5862500,-1
1970-01-01 08:00:00.000000000,1,83959852,94,5856100,1
1970-01-01 08:00:00.000000000,1,93624132,18,5878900,-1
1970-01-01 08:00:00.000000000,1,278963890,100,5780000,-1
1970-01-01 08:00:00.000000000,1,191563113,37,5820100,1
1970-01-01 08:00:00.000000000,1,212482899,400,5812500,1
1970-01-01 08:00:00.000000000,1,103382010,21,5859400,1
1970-01-01 08:00:00.000000000,1,42111795,900,5860000,1
1970-01-01 08:00:00.000000000,1,1377641,16,5790000,1
1970-01-01 08:00:00.000000000,1,273136227,25,5776000,1
1970-01-01 08:00:00.000000000,1,101851850,1,5861100,-1
1970-01-01 08:00:00.000000000,1,250321637,99,5794800,-1
1970-01-01 08:00:00.000000000,1,258578208,100,5787700,1
1970-01-01 08:00:00.000000000,1,86988627,22,5860000,1
1970-01-01 08:00:00.000000000,1,82415416,285,5860000,1
1970-01-01 08:00:00.000000000,1,88685036,1,5880000,-1
1970-01-01 08:00:00.000000000,1,261948106,100,5785800,-1
1970-01-01 08:00:00.000000000,1,82415397,85,5860000,1
1970-01-01 08:00:00.000000000,1,192176662,1,5811800,1
1970-01-01 08:00:00.000000000,1,85651959,200,5855000,1
1970-01-01 08:00:00.000000000,1,216821366,100,5812000,-1
1970-01-01 08:00:00.000000000,1,92717398,1,5860700,1
1970-01-01 08:00:00.000000000,1,100497035,100,5861100,1
1970-01-01 08:00:00.000000000,1,283749525,100,5778900,-1
1970-01-01 08:00:00.000000000,1,264520665,100,5784100,1
1970-01-01 08:00:00.000000000,1,259213426,6,5792100,-1
1970-01-01 08:00:00.000000000,1,99591172,100,5861500,1
1970-01-01 08:00:00.000000000,1,138170714,23,5838300,1
1970-01-01 08:00:00.000000000,1,99811769,777,5866800,-1
1970-01-01 08:00:00.000000000,1,3583391,100,5877200,-1
